row_number,store_code,id,price,availability
2818,1,1161,170,in_stock
2819,1,7588,100,in_stock
2820,1,140,35,in_stock
2821,1,1129,20,in_stock
2822,1,9104,15,out_of_stock
2823,1,580,20,in_stock
2824,1,51078,85,in_stock
2825,1,8149,30,in_stock
2826,1,9861,20,in_stock
2827,1,131,20,in_stock
2828,1,172,15,in_stock
2829,1,108,60,out_of_stock
2830,1,8244,20,out_of_stock
2831,1,9610,20,out_of_stock
2832,1,59652,50,in_stock
2833,1,9333,25,out_of_stock
2834,1,53211,5,in_stock
2835,1,8104,5,in_stock
2836,1,4959,85,in_stock
2837,1,10003,70,in_stock
2838,1,1154,40,in_stock
2839,1,9443,65,out_of_stock
2840,1,43173,25,out_of_stock
2841,1,54991,15,in_stock
2842,1,11985,10,in_stock
2843,1,4667,15,in_stock
2844,1,5521,25,in_stock
2845,1,4434,15,in_stock
2846,1,8932,220,out_of_stock
2847,1,44154,65,in_stock
2848,1,2410,40,in_stock
2849,1,6256,100,in_stock
2850,1,1321,65,in_stock
2851,1,6047,10,in_stock
2852,1,3997,30,in_stock
2853,1,50168,160,in_stock
2854,1,3999,40,in_stock
2855,1,835,5,in_stock
2856,1,186,35,in_stock
2857,1,764,5,in_stock
2858,1,757,5,in_stock
2859,1,624,5,in_stock
2860,1,8184,5,in_stock
2861,1,4,70,out_of_stock
2862,1,778,5,out_of_stock
2863,1,813,10,out_of_stock
2864,1,39872,30,in_stock
2865,1,42997,15,in_stock
2866,1,9103,190,in_stock
2867,1,564,60,out_of_stock
2868,1,4087,40,out_of_stock
2869,1,9728,10,out_of_stock
2870,1,44363,20,in_stock
2871,1,44366,25,in_stock
2872,1,44958,25,in_stock
2873,1,382,15,in_stock
2874,1,56678,125,in_stock
2875,1,50886,105,in_stock
2876,1,7279,35,out_of_stock
2877,1,292,25,in_stock
2878,1,1161,170,in_stock
2879,1,7588,100,in_stock
2880,1,140,35,in_stock
2881,1,1129,20,in_stock
2882,1,9104,15,out_of_stock
2883,1,580,20,in_stock
2884,1,51078,85,in_stock
2885,1,8149,30,in_stock
2886,1,9861,20,in_stock
2887,1,131,20,in_stock
2888,1,172,15,in_stock
2889,1,108,60,out_of_stock
2890,1,8244,20,out_of_stock
2891,1,9610,20,out_of_stock
2892,1,59652,50,in_stock
2893,1,9333,25,out_of_stock
2894,1,53211,5,in_stock
2895,1,8104,5,in_stock
2896,1,4959,85,in_stock
2897,1,10003,70,in_stock
2898,1,1154,40,in_stock
2899,1,9443,65,out_of_stock
2900,1,43173,25,out_of_stock
2901,1,54991,15,in_stock
2902,1,11985,10,in_stock
2903,1,4667,15,in_stock
2904,1,5521,25,in_stock
2905,1,4434,15,in_stock
2906,1,8932,220,out_of_stock
2907,1,44154,65,in_stock
2908,1,2410,40,in_stock
2909,1,6256,100,in_stock
2910,1,1321,65,in_stock
2911,1,6047,10,in_stock
2912,1,3997,30,in_stock
2913,1,50168,160,in_stock
2914,1,3999,40,in_stock
2915,1,835,5,in_stock
2916,1,186,35,in_stock
2917,1,764,5,in_stock
2918,1,757,5,in_stock
2919,1,624,5,in_stock
2920,1,8184,5,in_stock
2921,1,4,70,out_of_stock
2922,1,778,5,out_of_stock
2923,1,813,10,out_of_stock
2924,1,39872,30,in_stock
2925,1,42997,15,in_stock
2926,1,9103,190,in_stock
2927,1,564,60,out_of_stock
2928,1,4087,40,out_of_stock
2929,1,9728,10,out_of_stock
2930,1,44363,20,in_stock
2931,1,44366,25,in_stock
2932,1,44958,25,in_stock
2933,1,382,15,in_stock
2934,1,56678,125,in_stock
2935,1,50886,105,in_stock
2936,1,7279,35,out_of_stock
2937,1,292,25,in_stock
2938,1,1161,170,in_stock
2939,1,7588,100,in_stock
2940,1,140,35,in_stock
2941,1,1129,20,in_stock
2942,1,9104,15,out_of_stock
2943,1,580,20,in_stock
2944,1,51078,85,in_stock
2945,1,8149,30,in_stock
2946,1,9861,20,in_stock
2947,1,131,20,in_stock
2948,1,172,15,in_stock
2949,1,108,60,out_of_stock
2950,1,8244,20,out_of_stock
2951,1,9610,20,out_of_stock
2952,1,59652,50,in_stock
2953,1,9333,25,out_of_stock
2954,1,53211,5,in_stock
2955,1,8104,5,in_stock
2956,1,4959,85,in_stock
2957,1,10003,70,in_stock
2958,1,1154,40,in_stock
2959,1,9443,65,out_of_stock
2960,1,43173,25,out_of_stock
2961,1,54991,15,in_stock
2962,1,11985,10,in_stock
2963,1,4667,15,in_stock
2964,1,5521,25,in_stock
2965,1,4434,15,in_stock
2966,1,8932,220,out_of_stock
2967,1,44154,65,in_stock
2968,1,2410,40,in_stock
2969,1,6256,100,in_stock
2970,1,1321,65,in_stock
2971,1,6047,10,in_stock
2972,1,3997,30,in_stock
2973,1,50168,160,in_stock
2974,1,3999,40,in_stock
2975,1,835,5,in_stock
2976,1,186,35,in_stock
2977,1,764,5,in_stock
2978,1,757,5,in_stock
2979,1,624,5,in_stock
2980,1,8184,5,in_stock
2981,1,4,70,out_of_stock
2982,1,778,5,out_of_stock
2983,1,813,10,out_of_stock
2984,1,39872,30,in_stock
2985,1,42997,15,in_stock
2986,1,9103,190,in_stock
2987,1,564,60,out_of_stock
2988,1,4087,40,out_of_stock
2989,1,9728,10,out_of_stock
2990,1,44363,20,in_stock
2991,1,44366,25,in_stock
2992,1,44958,25,in_stock
2993,1,382,15,in_stock
2994,1,56678,125,in_stock
2995,1,50886,105,in_stock
2996,1,7279,35,out_of_stock
2997,1,292,25,in_stock
2998,1,1161,170,in_stock
2999,1,7588,100,in_stock
3000,1,140,35,in_stock
3001,1,1129,20,in_stock
3002,1,9104,15,out_of_stock
3003,1,580,20,in_stock
3004,1,51078,85,in_stock
3005,1,8149,30,in_stock
3006,1,9861,20,in_stock
3007,1,131,20,in_stock
3008,1,172,15,in_stock
3009,1,108,60,out_of_stock
3010,1,8244,20,out_of_stock
3011,1,9610,20,out_of_stock
3012,1,59652,50,in_stock
3013,1,9333,25,out_of_stock
3014,1,53211,5,in_stock
3015,1,8104,5,in_stock
3016,1,4959,85,in_stock
3017,1,10003,70,in_stock
3018,1,1154,40,in_stock
3019,1,9443,65,out_of_stock
3020,1,43173,25,out_of_stock
3021,1,54991,15,in_stock
3022,1,11985,10,in_stock
3023,1,4667,15,in_stock
3024,1,5521,25,in_stock
3025,1,4434,15,in_stock
3026,1,8932,220,out_of_stock
3027,1,44154,65,in_stock
3028,1,2410,40,in_stock
3029,1,6256,100,in_stock
3030,1,1321,65,in_stock
3031,1,6047,10,in_stock
3032,1,3997,30,in_stock
3033,1,50168,160,in_stock
3034,1,3999,40,in_stock
3035,1,835,5,in_stock
3036,1,186,35,in_stock
3037,1,764,5,in_stock
3038,1,757,5,in_stock
3039,1,624,5,in_stock
3040,1,8184,5,in_stock
3041,1,4,70,out_of_stock
3042,1,778,5,out_of_stock
3043,1,813,10,out_of_stock
3044,1,39872,30,in_stock
3045,1,42997,15,in_stock
3046,1,9103,190,in_stock
3047,1,564,60,out_of_stock
3048,1,4087,40,out_of_stock
3049,1,9728,10,out_of_stock
3050,1,44363,20,in_stock
3051,1,44366,25,in_stock
3052,1,44958,25,in_stock
3053,1,382,15,in_stock
3054,1,56678,125,in_stock
3055,1,50886,105,in_stock
3056,1,7279,35,out_of_stock
3057,1,292,25,in_stock
3058,1,1161,170,in_stock
3059,1,7588,100,in_stock
3060,1,140,35,in_stock
3061,1,1129,20,in_stock
3062,1,9104,15,out_of_stock
3063,1,580,20,in_stock
3064,1,51078,85,in_stock
3065,1,8149,30,in_stock
3066,1,9861,20,in_stock
3067,1,131,20,in_stock
3068,1,172,15,in_stock
3069,1,108,60,out_of_stock
3070,1,8244,20,out_of_stock
3071,1,9610,20,out_of_stock
3072,1,59652,50,in_stock
3073,1,9333,25,out_of_stock
3074,1,53211,5,in_stock
3075,1,8104,5,in_stock
3076,1,4959,85,in_stock
3077,1,10003,70,in_stock
3078,1,1154,40,in_stock
3079,1,9443,65,out_of_stock
3080,1,43173,25,out_of_stock
3081,1,54991,15,in_stock
3082,1,11985,10,in_stock
3083,1,4667,15,in_stock
3084,1,5521,25,in_stock
3085,1,4434,15,in_stock
3086,1,8932,220,out_of_stock
3087,1,44154,65,in_stock
3088,1,2410,40,in_stock
3089,1,6256,100,in_stock
3090,1,1321,65,in_stock
3091,1,6047,10,in_stock
3092,1,3997,30,in_stock
3093,1,50168,160,in_stock
3094,1,3999,40,in_stock
3095,1,835,5,in_stock
3096,1,186,35,in_stock
3097,1,764,5,in_stock
3098,1,757,5,in_stock
3099,1,624,5,in_stock
3100,1,8184,5,in_stock
3101,1,4,70,out_of_stock
3102,1,778,5,out_of_stock
3103,1,813,10,out_of_stock
3104,1,39872,30,in_stock
3105,1,42997,15,in_stock
3106,1,9103,190,in_stock
3107,1,564,60,out_of_stock
3108,1,4087,40,out_of_stock
3109,1,9728,10,out_of_stock
3110,1,44363,20,in_stock
3111,1,44366,25,in_stock
3112,1,44958,25,in_stock
3113,1,382,15,in_stock
3114,1,56678,125,in_stock
3115,1,50886,105,in_stock
3116,1,7279,35,out_of_stock
3117,1,292,25,in_stock
3118,1,1161,170,in_stock
3119,1,7588,100,in_stock
3120,1,140,35,in_stock
3121,1,1129,20,in_stock
3122,1,9104,15,out_of_stock
3123,1,580,20,in_stock
3124,1,51078,85,in_stock
3125,1,8149,30,in_stock
3126,1,9861,20,in_stock
3127,1,131,20,in_stock
3128,1,172,15,in_stock
3129,1,108,60,out_of_stock
3130,1,8244,20,out_of_stock
3131,1,9610,20,out_of_stock
3132,1,59652,50,in_stock
3133,1,9333,25,out_of_stock
3134,1,53211,5,in_stock
3135,1,8104,5,in_stock
3136,1,4959,85,in_stock
3137,1,10003,70,in_stock
3138,1,1154,40,in_stock
3139,1,9443,65,out_of_stock
3140,1,43173,25,out_of_stock
3141,1,54991,15,in_stock
3142,1,11985,10,in_stock
3143,1,4667,15,in_stock
3144,1,5521,25,in_stock
3145,1,4434,15,in_stock
3146,1,8932,220,out_of_stock
3147,1,44154,65,in_stock
3148,1,2410,40,in_stock
3149,1,6256,100,in_stock
3150,1,1321,65,in_stock
3151,1,6047,10,in_stock
3152,1,3997,30,in_stock
3153,1,50168,160,in_stock
3154,1,3999,40,in_stock
3155,1,835,5,in_stock
3156,1,186,35,in_stock
3157,1,764,5,in_stock
3158,1,757,5,in_stock
3159,1,624,5,in_stock
3160,1,8184,5,in_stock
3161,1,4,70,out_of_stock
3162,1,778,5,out_of_stock
3163,1,813,10,out_of_stock
3164,1,39872,30,in_stock
3165,1,42997,15,in_stock
3166,1,9103,190,in_stock
3167,1,564,60,out_of_stock
3168,1,4087,40,out_of_stock
3169,1,9728,10,out_of_stock
3170,1,44363,20,in_stock
3171,1,44366,25,in_stock
3172,1,44958,25,in_stock
3173,1,382,15,in_stock
3174,1,56678,125,in_stock
3175,1,50886,105,in_stock
3176,1,7279,35,out_of_stock
3177,1,292,25,in_stock
3178,1,1161,170,in_stock
3179,1,7588,100,in_stock
3180,1,140,35,in_stock
3181,1,1129,20,in_stock
3182,1,9104,15,out_of_stock
3183,1,580,20,in_stock
3184,1,51078,85,in_stock
3185,1,8149,30,in_stock
3186,1,9861,20,in_stock
3187,1,131,20,in_stock
3188,1,172,15,in_stock
3189,1,108,60,out_of_stock
3190,1,8244,20,out_of_stock
3191,1,9610,20,out_of_stock
3192,1,59652,50,in_stock
3193,1,9333,25,out_of_stock
3194,1,53211,5,in_stock
3195,1,8104,5,in_stock
3196,1,4959,85,in_stock
3197,1,10003,70,in_stock
3198,1,1154,40,in_stock
3199,1,9443,65,out_of_stock
3200,1,43173,25,out_of_stock
3201,1,54991,15,in_stock
3202,1,11985,10,in_stock
3203,1,4667,15,in_stock
3204,1,5521,25,in_stock
3205,1,4434,15,in_stock
3206,1,8932,220,out_of_stock
3207,1,44154,65,in_stock
3208,1,2410,40,in_stock
3209,1,6256,100,in_stock
3210,1,1321,65,in_stock
3211,1,6047,10,in_stock
3212,1,3997,30,in_stock
3213,1,50168,160,in_stock
3214,1,3999,40,in_stock
3215,1,835,5,in_stock
3216,1,186,35,in_stock
3217,1,764,5,in_stock
3218,1,757,5,in_stock
3219,1,624,5,in_stock
3220,1,8184,5,in_stock
3221,1,4,70,out_of_stock
3222,1,778,5,out_of_stock
3223,1,813,10,out_of_stock
3224,1,39872,30,in_stock
3225,1,42997,15,in_stock
3226,1,9103,190,in_stock
3227,1,564,60,out_of_stock
3228,1,4087,40,out_of_stock
3229,1,9728,10,out_of_stock
3230,1,44363,20,in_stock
3231,1,44366,25,in_stock
3232,1,44958,25,in_stock
3233,1,382,15,in_stock
3234,1,56678,125,in_stock
3235,1,50886,105,in_stock
3236,1,7279,35,out_of_stock
3237,1,292,25,in_stock
3238,1,1161,170,in_stock
3239,1,7588,100,in_stock
3240,1,140,35,in_stock
3241,1,1129,20,in_stock
3242,1,9104,15,out_of_stock
3243,1,580,20,in_stock
3244,1,51078,85,in_stock
3245,1,8149,30,in_stock
3246,1,9861,20,in_stock
3247,1,131,20,in_stock
3248,1,172,15,in_stock
3249,1,108,60,out_of_stock
3250,1,8244,20,out_of_stock
3251,1,9610,20,out_of_stock
3252,1,59652,50,in_stock
3253,1,9333,25,out_of_stock
3254,1,53211,5,in_stock
3255,1,8104,5,in_stock
3256,1,4959,85,in_stock
3257,1,10003,70,in_stock
3258,1,1154,40,in_stock
3259,1,9443,65,out_of_stock
3260,1,43173,25,out_of_stock
3261,1,54991,15,in_stock
3262,1,11985,10,in_stock
3263,1,4667,15,in_stock
3264,1,5521,25,in_stock
3265,1,4434,15,in_stock
3266,1,8932,220,out_of_stock
3267,1,44154,65,in_stock
3268,1,2410,40,in_stock
3269,1,6256,100,in_stock
3270,1,1321,65,in_stock
3271,1,6047,10,in_stock
3272,1,3997,30,in_stock
3273,1,50168,160,in_stock
3274,1,3999,40,in_stock
3275,1,835,5,in_stock
3276,1,186,35,in_stock
3277,1,764,5,in_stock
3278,1,757,5,in_stock
3279,1,624,5,in_stock
3280,1,8184,5,in_stock
3281,1,4,70,out_of_stock
3282,1,778,5,out_of_stock
3283,1,813,10,out_of_stock
3284,1,39872,30,in_stock
3285,1,42997,15,in_stock
3286,1,9103,190,in_stock
3287,1,564,60,out_of_stock
3288,1,4087,40,out_of_stock
3289,1,9728,10,out_of_stock
3290,1,44363,20,in_stock
3291,1,44366,25,in_stock
3292,1,44958,25,in_stock
3293,1,382,15,in_stock
3294,1,56678,125,in_stock
3295,1,50886,105,in_stock
3296,1,7279,35,out_of_stock
3297,1,292,25,in_stock
3298,1,1161,170,in_stock
3299,1,7588,100,in_stock
3300,1,140,35,in_stock
3301,1,1129,20,in_stock
3302,1,9104,15,out_of_stock
3303,1,580,20,in_stock
3304,1,51078,85,in_stock
3305,1,8149,30,in_stock
3306,1,9861,20,in_stock
3307,1,131,20,in_stock
3308,1,172,15,in_stock
3309,1,108,60,out_of_stock
3310,1,8244,20,out_of_stock
3311,1,9610,20,out_of_stock
3312,1,59652,50,in_stock
3313,1,9333,25,out_of_stock
3314,1,53211,5,in_stock
3315,1,8104,5,in_stock
3316,1,4959,85,in_stock
3317,1,10003,70,in_stock
3318,1,1154,40,in_stock
3319,1,9443,65,out_of_stock
3320,1,43173,25,out_of_stock
3321,1,54991,15,in_stock
3322,1,11985,10,in_stock
3323,1,4667,15,in_stock
3324,1,5521,25,in_stock
3325,1,4434,15,in_stock
3326,1,8932,220,out_of_stock
3327,1,44154,65,in_stock
3328,1,2410,40,in_stock
3329,1,6256,100,in_stock
3330,1,1321,65,in_stock
3331,1,6047,10,in_stock
3332,1,3997,30,in_stock
3333,1,50168,160,in_stock
3334,1,3999,40,in_stock
3335,1,835,5,in_stock
3336,1,186,35,in_stock
3337,1,764,5,in_stock
3338,1,757,5,in_stock
3339,1,624,5,in_stock
3340,1,8184,5,in_stock
3341,1,4,70,out_of_stock
3342,1,778,5,out_of_stock
3343,1,813,10,out_of_stock
3344,1,39872,30,in_stock
3345,1,42997,15,in_stock
3346,1,9103,190,in_stock
3347,1,564,60,out_of_stock
3348,1,4087,40,out_of_stock
3349,1,9728,10,out_of_stock
3350,1,44363,20,in_stock
3351,1,44366,25,in_stock
3352,1,44958,25,in_stock
3353,1,382,15,in_stock
3354,1,56678,125,in_stock
3355,1,50886,105,in_stock
3356,1,7279,35,out_of_stock
3357,1,292,25,in_stock
3358,1,1161,170,in_stock
3359,1,7588,100,in_stock
3360,1,140,35,in_stock
3361,1,1129,20,in_stock
3362,1,9104,15,out_of_stock
3363,1,580,20,in_stock
3364,1,51078,85,in_stock
3365,1,8149,30,in_stock
3366,1,9861,20,in_stock
3367,1,131,20,in_stock
3368,1,172,15,in_stock
3369,1,108,60,out_of_stock
3370,1,8244,20,out_of_stock
3371,1,9610,20,out_of_stock
3372,1,59652,50,in_stock
3373,1,9333,25,out_of_stock
3374,1,53211,5,in_stock
3375,1,8104,5,in_stock
3376,1,4959,85,in_stock
3377,1,10003,70,in_stock
3378,1,1154,40,in_stock
3379,1,9443,65,out_of_stock
3380,1,43173,25,out_of_stock
3381,1,54991,15,in_stock
3382,1,4667,15,in_stock
3383,1,5521,25,in_stock
3384,1,4434,15,in_stock
3385,1,8932,220,out_of_stock
3386,1,44154,65,in_stock
3387,1,2410,40,in_stock
3388,1,6256,100,in_stock
3389,1,1321,65,in_stock
3390,1,6047,10,in_stock
3391,1,3997,30,in_stock
3392,1,50168,160,in_stock
3393,1,3999,40,in_stock
3394,1,835,5,in_stock
3395,1,186,35,in_stock
3396,1,764,5,in_stock
3397,1,757,5,in_stock
3398,1,624,5,in_stock
3399,1,8184,5,in_stock
3400,1,4,70,out_of_stock
3401,1,778,5,out_of_stock
3402,1,813,10,out_of_stock
3403,1,39872,30,in_stock
3404,1,42997,15,in_stock
3405,1,9103,190,in_stock
3406,1,564,60,out_of_stock
3407,1,4087,40,out_of_stock
3408,1,9728,10,out_of_stock
3409,1,44363,20,in_stock
3410,1,44366,25,in_stock
3411,1,44958,25,in_stock
3412,1,382,15,in_stock
3413,1,56678,125,in_stock
3414,1,50886,105,in_stock
3415,1,7279,35,out_of_stock
3416,1,292,25,in_stock
3417,1,1161,170,in_stock
3418,1,7588,100,in_stock
3419,1,140,35,in_stock
3420,1,1129,20,in_stock
3421,1,9104,15,out_of_stock
3422,1,580,20,in_stock
3423,1,51078,85,in_stock
3424,1,8149,30,in_stock
3425,1,9861,20,in_stock
3426,1,131,20,in_stock
3427,1,172,15,in_stock
3428,1,108,60,out_of_stock
3429,1,8244,20,out_of_stock
3430,1,9610,20,out_of_stock
3431,1,59652,50,in_stock
3432,1,9333,25,out_of_stock
3433,1,53211,5,in_stock
3434,1,8104,5,in_stock
3435,1,4959,85,in_stock
3436,1,10003,70,in_stock
3437,1,1154,40,in_stock
3438,1,9443,65,out_of_stock
3439,1,43173,25,out_of_stock
3440,1,54991,15,in_stock
